SeriesName,ProductName,Inductance,Tolerance,DcrTypical,DcrMax,DcrTolerance,SrfTypical,Isat10,Isat20,Isat30,Irms20Cat25C,Irms40Cat25C,Isat30At100C,Isat30At125C,Length,Width,Height
XAL1510,XAL1510-103,0,20.0,0.0068,0.009,,10.1,14.365,24.5,33.0,,22.0,,,16.4,15.4,10.0
XAL1510,XAL1510-153,0,20.0,0.00917,0.0124,,8.0,12.2,20.0,28.5,,18.0,,,16.4,15.4,10.0
XAL1510,XAL1510-223,0,20.0,0.0145,0.016,,6.3,9.0,14.5,20.426,,14.0,,,16.4,15.4,10.0
XAL1510,XAL1510-333,0,20.0,0.0187,0.02,,5.8,7.6817,12.3,17.1608,,12.0,,,16.4,15.4,11.0
XAL1510,XAL1510-472,0,20.0,0.00335,0.0038,,12.7,18.3,30.0,42.7525,,29.0,,,16.4,15.4,10.0
XAL1510,XAL1510-682,0,20.0,0.00417,0.0046,,11.5,16.9868,27.8238,39.8241,,26.0,,,16.4,15.4,10.0
XAL1510,XAL1510-822,0,20.0,0.006,0.0075,,10.8,14.5,23.5,33.554,,24.0,,,16.4,15.4,10.0
XAL1513,XAL1513-153,0,20.0,0.0068,0.0075,,8.0,12.5,21.0,30.0,,22.0,,,16.4,15.4,13.0
XAL1580,XAL1580-102,0,20.0,0.00093,0.00112,,30.0,34.5194,60.0826,90.3843,,57.5,,,16.4,15.4,8.2
XAL1580,XAL1580-132,0,20.0,0.00115,0.00138,,26.2,36.0,60.5,88.9745,,46.7,,,16.4,15.4,8.0
XAL1580,XAL1580-182,0,20.0,0.00161,0.00193,,21.3,27.5,46.9357,69.3883,,43.8,,,16.4,15.4,8.0
XAL1580,XAL1580-202,0,20.0,0.00191,0.00229,,20.1,24.3206,43.0,66.1286,,39.9,,,16.4,15.4,8.0
XAL1580,XAL1580-302,0,20.0,0.00262,0.0031,,16.0,22.5,38.0,54.5,,34.4,,,16.4,15.4,8.0
XAL1580,XAL1580-401,0,20.0,0.0005,0.0007,,53.0,54.5,93.0846,123.5,,60.0,,,16.4,15.4,8.2
XAL1580,XAL1580-452,0,20.0,0.00382,0.00458,,12.5,20.5,34.0,49.0,,27.0,,,16.4,15.4,8.0
XAL1580,XAL1580-532,0,20.0,0.00435,0.00522,,11.8,18.8904,31.0,45.6562,,26.5,,,16.4,15.4,8.0
XAL1580,XAL1580-612,0,20.0,0.00566,0.00679,,11.7,16.3504,27.5,40.528,,22.6,,,16.4,15.4,8.0
XAL1580,XAL1580-741,0,20.0,0.00072,0.00086,,35.1,44.5929,75.5,110.0,,59.7,,,16.4,15.4,8.2
XAL40xx,XAL4020-102,0,20.0,0.01325,0.0146,,79.0,4.0534,7.1559,10.4713,,9.6,,,4.3,4.3,2.1
XAL40xx,XAL4020-122,0,20.0,0.01775,0.0195,,69.0,4.1573,7.1735,10.4707,,9.0,,,4.3,4.3,2.1
XAL40xx,XAL4020-152,0,20.0,0.02145,0.0236,,64.0,3.1,5.5,8.0,,7.5,,,4.3,4.3,2.1
XAL40xx,XAL4020-221,0,20.0,0.00581,0.0064,,191.0,7.8667,13.7,18.5942,,16.8,,,4.3,4.3,2.1
XAL40xx,XAL4020-222,0,20.0,0.0352,0.0387,,52.0,2.6,4.5,6.8,,5.5,,,4.3,4.3,2.1
XAL40xx,XAL4020-401,0,20.0,0.00755,0.0083,,145.0,6.0647,10.4943,14.9702,,14.0,,,4.3,4.3,2.1
XAL40xx,XAL4020-601,0,20.0,0.0095,0.01045,,106.0,5.6601,9.0,12.8,,11.7,,,4.3,4.3,2.1
XAL40xx,XAL4030-332,0,20.0,0.026,0.0286,,43.0,2.6,4.3,6.2554,,6.6,,,4.3,4.3,3.1
XAL40xx,XAL4030-472,0,20.0,0.0401,0.0441,,36.0,2.0,3.3,4.6688,,5.1,,,4.3,4.3,3.1
XAL40xx,XAL4030-682,0,20.0,0.0674,0.0741,,29.0,1.7,2.8839,4.1,,3.9,,,4.3,4.3,3.1
XAL40xx,XAL4040-103,0,20.0,0.084,0.0924,,24.0,1.4772,2.3,3.1587,,3.1,,,4.3,4.3,4.1
XAL40xx,XAL4040-153,0,20.0,0.109,0.12,,20.0,1.4,2.2742,3.1,,2.8,,,4.3,4.3,4.1
XAL40xx,XAL4040-822,0,20.0,0.0608,0.0669,,27.0,1.6916,2.6984,3.7,,3.4,,,4.3,4.3,4.1
XAL5020,XAL5020-122,0,20.0,0.0178,0.0205,,50.0,5.0,8.4,12.1,,9.4,,,5.68,5.48,2.0
XAL5020,XAL5020-161,0,20.0,0.00411,0.005,,205.0,11.18,18.2,25.5,,18.8,,,5.68,5.48,2.0
XAL5020,XAL5020-331,0,20.0,0.0064,0.00768,,110.0,8.9,14.564,20.5,,14.4,,,5.68,5.48,2.0
XAL5020,XAL5020-561,0,20.0,0.0083,0.00954,,80.0,7.0846,11.6,16.5643,,13.9,,,5.68,5.48,2.0
XAL5020,XAL5020-801,0,20.0,0.0103,0.0118,,64.0,6.3867,10.5617,15.1,,13.0,,,5.68,5.48,2.0
XAL5030,XAL5030-102,0,20.0,0.0085,0.0094,,68.0,6.1,9.6,13.2,,11.1,,,5.68,5.48,3.1
XAL5030,XAL5030-122,0,20.0,0.0114,0.0124,,45.0,6.7,10.6,14.7,,10.4,,,5.68,5.48,3.1
XAL5030,XAL5030-161,0,20.0,0.00215,0.00236,,183.0,15.7,26.0,37.0,,22.2,,,5.68,5.48,3.1
XAL5030,XAL5030-222,0,20.0,0.0132,0.0145,,38.0,5.0,8.4,11.993,,9.7,,,5.68,5.48,3.1
XAL5030,XAL5030-331,0,20.0,0.0032,0.00352,,108.0,11.8943,19.9,28.5,,19.2,,,5.68,5.48,3.1
XAL5030,XAL5030-332,0,20.0,0.0212,0.0233,,28.0,3.8,6.3,8.9768,,8.1,,,5.68,5.48,3.1
XAL5030,XAL5030-472,0,20.0,0.036,0.04,,23.0,2.9,4.7,6.6,,5.9,,,5.68,5.48,3.1
XAL5030,XAL5030-601,0,20.0,0.00411,0.00452,,75.0,9.1907,14.9529,21.3671,,17.7,,,5.68,5.48,3.1
XAL5030,XAL5030-801,0,20.0,0.00514,0.00565,,63.0,8.0,13.1689,18.8,,13.0,,,5.68,5.48,3.1
XAL5050,XAL5050-103,0,20.0,0.0409,0.045,,15.0,2.2,3.4578,4.6699,,4.9,,,5.68,5.48,5.1
XAL5050,XAL5050-153,0,20.0,0.0697,0.0767,,13.0,1.7,2.7524,3.7,,3.9,,,5.68,5.48,5.1
XAL5050,XAL5050-223,0,20.0,0.0906,0.09965,,11.0,1.6635,2.6,3.5,,3.4,,,5.68,5.48,5.1
XAL5050,XAL5050-562,0,20.0,0.02345,0.0258,,25.0,2.8755,4.4816,6.1,,7.2,,,5.68,5.48,5.1
XAL5050,XAL5050-682,0,20.0,0.02675,0.02945,,21.0,2.8,4.3,5.8,,6.4,,,5.68,5.48,5.1
XAL5050,XAL5050-822,0,20.0,0.03175,0.03495,,18.0,2.6561,4.1,5.5975,,6.1,,,5.68,5.48,5.1
XAL6020,XAL6020-112,0,20.0,0.0126,0.0131,,50.0,5.7,10.2,15.9,,12.0,,,6.76,6.56,2.1
XAL6020,XAL6020-121,0,20.0,0.0016,0.00185,,165.0,15.275,29.45,48.0,,27.0,,,6.76,6.56,2.1
XAL6020,XAL6020-161,0,20.0,0.00235,0.0027,,152.0,17.195,29.5,44.0,,26.0,,,6.76,6.56,2.1
XAL6020,XAL6020-271,0,20.0,0.00345,0.00385,,97.0,0,0,0,,25.0,,,6.76,6.56,2.1
XAL6020,XAL6020-451,0,20.0,0.0046,0.00505,,73.0,7.685,14.5,23.5,,22.0,,,6.76,6.56,2.1
XAL6020,XAL6020-601,0,20.0,0.00645,0.0071,,66.0,7.6,13.1636,19.9643,,18.5,,,6.76,6.56,2.1
XAL6020,XAL6020-901,0,20.0,0.01063,0.0111,,56.0,6.0868,10.5,16.0,,15.2,,,6.76,6.56,2.1
XAL6030,XAL6030-102,0,20.0,0.00562,0.00618,,50.0,6.953,11.8631,17.372,,18.0,,,6.76,6.56,3.1
XAL6030,XAL6030-122,0,20.0,0.00682,0.0075,,43.0,6.6,11.5,17.1,,16.0,,,6.76,6.56,3.1
XAL6030,XAL6030-181,0,20.0,0.00159,0.00175,,141.0,18.7,30.0,43.0,,32.0,,,6.76,6.56,3.1
XAL6030,XAL6030-182,0,20.0,0.00957,0.01052,,34.0,6.1,10.2,14.8,,14.0,,,6.76,6.56,3.1
XAL6030,XAL6030-222,0,20.0,0.0127,0.01397,,30.0,5.5,9.4,13.8678,,10.0,,,6.76,6.56,3.1
XAL6030,XAL6030-331,0,20.0,0.0023,0.00253,,89.0,13.4,22.5,32.0,,25.0,,,6.76,6.56,3.1
XAL6030,XAL6030-332,0,20.0,0.01992,0.02081,,26.0,3.8835,6.8,10.1,,8.0,,,6.76,6.56,3.1
XAL6030,XAL6030-561,0,20.0,0.00301,0.00331,,61.0,9.1514,15.97,23.8241,,22.0,,,6.76,6.56,3.1
XAL6060,XAL6060-103,0,20.0,0.027,0.02982,,14.0,3.0,4.5773,6.2,,7.0,,,6.76,6.56,6.1
XAL6060,XAL6060-153,0,20.0,0.03977,0.04375,,11.0,2.3,3.7,5.1601,,6.0,,,6.76,6.56,6.1
XAL6060,XAL6060-223,0,20.0,0.05512,0.06063,,9.0,2.1815,3.4939,4.8,,5.0,,,6.76,6.56,6.1
XAL6060,XAL6060-333,0,20.0,0.09568,0.09568,,7.0,1.6,2.8,3.9672,,3.6,,,6.76,6.56,6.1
XAL6060,XAL6060-472,0,20.0,0.0131,0.0144,,21.0,4.2,6.588,8.8826,,11.0,,,6.76,6.56,6.1
XAL6060,XAL6060-562,0,20.0,0.01446,0.0159,,20.0,3.9,6.1847,8.3718,,10.0,,,6.76,6.56,6.1
XAL6060,XAL6060-682,0,20.0,0.0189,0.0208,,18.0,3.792,5.896,7.8846,,9.0,,,6.76,6.56,6.1
XAL6060,XAL6060-822,0,20.0,0.024,0.0264,,16.0,3.2,4.9669,6.7567,,8.0,,,6.76,6.56,6.1
XAL7020,XAL7020-102,0,20.0,0.0098,0.0108,,46.0,6.3,11.48,17.9,,11.0,,,8.0,8.0,2.0
XAL7020,XAL7020-122,0,20.0,0.0115,0.0128,,42.0,6.0,11.2,17.8737,,10.0,,,8.0,8.0,2.0
XAL7020,XAL7020-151,0,20.0,0.0019,0.0025,,161.0,19.185,33.0,49.0,,24.0,,,8.0,8.0,2.0
XAL7020,XAL7020-152,0,20.0,0.0176,0.0193,,37.0,5.6,10.2765,15.9,,9.0,,,8.0,8.0,2.0
XAL7020,XAL7020-222,0,20.0,0.0287,0.0316,,29.0,4.9,9.0874,13.2,,7.0,,,8.0,8.0,2.0
XAL7020,XAL7020-271,0,20.0,0.0029,0.0038,,112.0,11.8,21.37,33.8833,,21.0,,,8.0,8.0,2.0
XAL7020,XAL7020-331,0,20.0,0.004,0.0052,,88.0,11.3,19.55,29.5,,20.0,,,8.0,8.0,2.0
XAL7020,XAL7020-471,0,20.0,0.0053,0.0064,,72.0,9.1,16.6,26.5,,17.0,,,8.0,8.0,2.0
XAL7020,XAL7020-681,0,20.0,0.0079,0.0095,,54.0,8.4831,14.28,21.0,,13.0,,,8.0,8.0,2.0
XAL7030,XAL7030-102,0,20.0,0.00455,0.005,,52.0,9.0,16.2,24.275,,21.8,,,8.0,8.0,3.1
XAL7030,XAL7030-103,0,20.0,0.0604,0.06946,,12.0,2.9815,5.255,7.8,,5.3,,,8.0,8.0,3.1
XAL7030,XAL7030-152,0,20.0,0.0076,0.00836,,39.0,7.4,12.7,18.7,,15.0,,,8.0,8.0,3.1
XAL7030,XAL7030-161,0,20.0,0.00115,0.00126,,158.0,21.0,36.9867,54.3607,,32.5,,,8.0,8.0,3.1
XAL7030,XAL7030-222,0,20.0,0.0137,0.01507,,29.0,6.2631,10.3713,14.8844,,12.9,,,8.0,8.0,3.1
XAL7030,XAL7030-272,0,20.0,0.0157,0.0173,,32.0,5.5,9.2657,13.3618,,11.4,,,8.0,8.0,3.1
XAL7030,XAL7030-301,0,20.0,0.00175,0.00192,,101.0,15.8,30.0,47.5563,,27.6,,,8.0,8.0,3.1
XAL7030,XAL7030-332,0,20.0,0.0195,0.02145,,29.0,4.7773,8.1,11.9812,,10.0,,,8.0,8.0,3.1
XAL7030,XAL7030-472,0,20.0,0.0261,0.03,,21.0,4.0,6.9624,10.2,,9.0,,,8.0,8.0,3.1
XAL7030,XAL7030-562,0,20.0,0.0281,0.03232,,17.0,3.9518,6.8663,10.1,,7.3,,,8.0,8.0,3.1
XAL7030,XAL7030-601,0,20.0,0.003,0.0033,,72.0,13.098,22.9714,34.6846,,23.0,,,8.0,8.0,3.1
XAL7030,XAL7030-682,0,20.0,0.045,0.05175,,15.0,3.5,6.058,8.8,,6.8,,,8.0,8.0,3.1
XAL7030,XAL7030-822,0,20.0,0.053,0.06094,,13.0,3.388,5.8,8.4662,,5.9,,,8.0,8.0,3.1
XAL7050,XAL7050-223,0,20.0,0.06,0.07,,8.6,2.2,3.8,5.4791,,5.0,,,8.0,7.7,5.0
XAL7050,XAL7050-333,0,20.0,0.075,0.085,,6.7,1.9648,3.1,4.2775,,4.6,,,8.0,7.7,5.0
XAL7050,XAL7050-473,0,20.0,0.105,0.12,,6.0,1.596,2.5513,3.5,,3.5,,,8.0,7.7,5.0
XAL7070,XAL7070-102,0,20.0,0.00255,0.00281,,64.0,14.5772,23.5,33.0,,25.0,,,8.0,7.7,7.0
XAL7070,XAL7070-122,0,20.0,0.0031,0.00341,,43.0,13.3,21.7705,30.0,,21.6,,,8.0,7.7,7.0
XAL7070,XAL7070-161,0,20.0,0.00075,0.00083,,207.0,34.64,56.9,80.0,,36.1,,,8.0,7.7,7.0
XAL7070,XAL7070-182,0,20.0,0.00405,0.00446,,43.0,12.6,21.3995,30.5124,,21.0,,,8.0,7.7,7.0
XAL7070,XAL7070-222,0,20.0,0.00573,0.00633,,35.0,9.0983,14.9,20.5,,17.8,,,8.0,7.7,7.0
XAL7070,XAL7070-301,0,20.0,0.00106,0.00117,,135.0,25.4267,40.0,56.0,,33.4,,,8.0,7.7,7.0
XAL7070,XAL7070-332,0,20.0,0.00856,0.00942,,32.0,7.6,13.0508,18.8652,,15.1,,,8.0,7.7,7.0
XAL7070,XAL7070-472,0,20.0,0.01296,0.01426,,26.0,7.0909,11.4,15.8,,13.6,,,8.0,7.7,7.0
XAL7070,XAL7070-551,0,20.0,0.00142,0.00156,,89.0,17.0817,28.9957,42.0,,29.0,,,8.0,7.7,7.0
XAL7070,XAL7070-562,0,20.0,0.01367,0.01503,,21.0,6.4,10.4,14.3,,11.4,,,8.0,7.7,7.0
XAL7070,XAL7070-651,0,20.0,0.00175,0.00193,,74.0,19.4,31.7373,44.0,,26.5,,,8.0,7.7,7.0
XAL7070,XAL7070-682,0,20.0,0.01784,0.01962,,20.0,6.0,10.1,14.365,,9.2,,,8.0,7.7,7.0
XAL7070,XAL7070-801,0,20.0,0.00208,0.00229,,67.0,16.7,28.2586,40.0,,25.8,,,8.0,7.7,7.0
XAL8050,XAL8050-223,0,20.0,0.0504,0.071,,7.5,2.4572,4.2,5.9746,,5.2,,,9.1,8.6,5.0
XAL8080,XAL8080-102,0,20.0,0.00211,0.00233,,49.22,16.5,26.3479,36.0,,34.1,,,8.8,8.3,8.0
XAL8080,XAL8080-103,0,20.0,0.021,0.0231,,15.63,5.5,8.9888,12.4566,,8.7,,,8.8,8.3,8.0
XAL8080,XAL8080-222,0,20.0,0.00408,0.00449,,36.73,11.9,19.8,27.8635,,21.5,,,8.8,8.3,8.0
XAL8080,XAL8080-472,0,20.0,0.00889,0.00977,,24.14,8.1,13.657,19.4904,,14.6,,,8.8,8.3,8.0
XAL8080,XAL8080-681,0,20.0,0.00138,0.00165,,70.0,18.4933,30.5347,43.0,,37.0,,,8.8,8.3,8.0
XAL8080,XAL8080-682,0,20.0,0.0132,0.0145,,20.64,6.6,10.5,14.5,,11.3,,,8.8,8.3,8.0
XAR7030,XAR7030-102,0,20.0,0.00455,0.005,,49.0,11.3,19.2968,28.781,,14.0,,,9.0,9.0,5.0
XAR7030,XAR7030-103,0,20.0,0.0604,0.06946,,12.0,3.8,6.8794,10.3,,4.0,,,9.0,9.0,5.0
XAR7030,XAR7030-132,0,20.0,0.0076,0.00836,,51.0,7.8961,13.8,20.7559,,11.0,,,9.0,9.0,5.0
XAR7030,XAR7030-161,0,20.0,0.00126,0.0014,,158.0,25.8375,43.8,61.3531,,18.6,,,9.0,9.0,5.0
XAR7030,XAR7030-222,0,20.0,0.0137,0.01507,,40.0,6.6,11.6,17.4,,8.7,,,9.0,9.0,5.0
XAR7030,XAR7030-272,0,20.0,0.0157,0.0173,,29.0,5.7,10.1,15.0735,,7.1,,,9.0,9.0,5.0
XAR7030,XAR7030-301,0,20.0,0.00175,0.00192,,101.0,20.7571,36.5667,54.5,,18.6,,,9.0,9.0,5.0
XAR7030,XAR7030-332,0,20.0,0.0195,0.02145,,29.0,4.6,8.466,13.1677,,6.5,,,9.0,9.0,5.0
XAR7030,XAR7030-472,0,20.0,0.0261,0.03,,21.0,3.5,6.5735,10.0759,,5.7,,,9.0,9.0,5.0
XAR7030,XAR7030-501,0,20.0,0.003,0.0033,,72.0,14.475,25.5,38.6486,,17.5,,,9.0,9.0,5.0
XAR7030,XAR7030-562,0,20.0,0.0281,0.03232,,17.0,0,0,0,,5.7,,,9.0,9.0,5.0
XAR7030,XAR7030-682,0,20.0,0.045,0.05175,,15.0,3.5,6.2865,9.1,,4.1,,,9.0,9.0,5.0
XAR7030,XAR7030-822,0,20.0,0.053,0.06095,,15.0,3.6589,6.6651,9.8,,4.0,,,9.0,9.0,5.0
XEL3515,XEL3515-151,0,20.0,0.0048,0.0053,,270.0,6.1,9.9,13.95,,17.5,,,3.65,3.35,1.5
XEL3515,XEL3515-221,0,20.0,0.0078,0.0086,,220.0,4.6,7.3,10.36,,12.7,,,3.65,3.35,1.5
XEL3515,XEL3515-351,0,20.0,0.0118,0.013,,150.0,3.7,5.98,8.2967,,11.4,,,3.65,3.35,1.5
XEL3515,XEL3515-561,0,20.0,0.0215,0.0237,,120.0,2.9,4.7533,6.6,,8.1,,,3.65,3.35,1.5
XEL3515,XEL3515-720,0,20.0,0.00285,0.00315,,465.0,8.79,14.58,20.425,,23.6,,,3.65,3.35,1.5
XEL3520,XEL3520-112,0,20.0,0.0315,0.03625,,80.0,2.4934,3.8,5.4,,5.4,,,3.65,3.35,2.0
XEL3520,XEL3520-122,0,20.0,0.035,0.04025,,70.0,2.3573,3.6,5.0,,5.2,,,3.65,3.35,2.0
XEL3520,XEL3520-131,0,20.0,0.0035,0.00405,,294.0,6.36,9.5,13.2,,25.4,,,3.65,3.35,2.0
XEL3520,XEL3520-201,0,20.0,0.0049,0.00565,,227.0,5.4915,8.4,11.4972,,19.9,,,3.65,3.35,2.0
XEL3520,XEL3520-331,0,20.0,0.008,0.0092,,158.0,4.3914,6.9,9.294,,13.7,,,3.65,3.35,2.0
XEL3520,XEL3520-471,0,20.0,0.00944,0.01085,,135.0,3.8912,6.1,8.4,,12.1,,,3.65,3.35,2.0
XEL3520,XEL3520-561,0,20.0,0.0145,0.0167,,129.0,3.6,5.7645,7.9,,10.1,,,3.65,3.35,2.0
XEL3520,XEL3520-700,0,20.0,0.00245,0.00285,,471.0,8.4887,14.0,19.0,,27.2,,,3.65,3.35,2.0
XEL3520,XEL3520-801,0,20.0,0.0205,0.02355,,94.0,3.0,4.6542,6.5,,8.3,,,3.65,3.35,2.0
XEL3530,XEL3530-122,0,20.0,0.0178,0.0205,,79.0,2.7,4.1,5.7,,6.0,,,3.65,3.35,3.0
XEL3530,XEL3530-231,0,20.0,0.0042,0.00485,,211.0,5.6956,8.5,11.4,,17.2,,,3.65,3.35,3.0
XEL3530,XEL3530-301,0,20.0,0.0052,0.006,,173.0,4.8,7.2,9.6773,,15.3,,,3.65,3.35,3.0
XEL3530,XEL3530-401,0,20.0,0.0061,0.0071,,149.0,4.3,6.5,8.7506,,12.7,,,3.65,3.35,3.0
XEL3530,XEL3530-501,0,20.0,0.0072,0.00835,,129.0,4.1,6.2869,8.4,,11.4,,,3.65,3.35,3.0
XEL3530,XEL3530-681,0,20.0,0.0103,0.01185,,110.0,3.4977,5.2908,7.0,,9.2,,,3.65,3.35,3.0
XEL3530,XEL3530-901,0,20.0,0.0127,0.0146,,95.0,3.1,4.6703,6.3,,8.4,,,3.65,3.35,3.0
XEL4012,XEL4012-221,0,30.0,0.0097,0.0106,,146.0,5.9,10.5,16.1907,,9.0,,,4.3,4.3,1.2
XEL4012,XEL4012-920,0,30.0,0.0052,0.0057,,279.0,8.8527,14.79,24.0,,16.5,,,4.3,4.3,1.2
XEL4014,XEL4014-221,0,20.0,0.0075,0.0095,,150.0,6.962,11.7591,17.0656,,12.0,,,4.3,4.3,1.4
XEL4014,XEL4014-331,0,20.0,0.0099,0.012,,110.0,5.793,10.0,14.8881,,9.0,,,4.3,4.3,1.4
XEL4014,XEL4014-561,0,20.0,0.0165,0.0184,,80.0,4.5595,7.9618,11.8,,7.5,,,4.3,4.3,1.4
XEL4014,XEL4014-781,0,20.0,0.0203,0.0228,,70.0,3.7,6.6503,9.9764,,6.5,,,4.3,4.3,1.4
XEL4020,XEL4020-101,0,20.0,0.00204,0.0025,,280.0,11.0,19.885,28.0,,19.9,,,4.3,4.3,2.1
XEL4020,XEL4020-102,0,20.0,0.01325,0.0146,,68.0,3.789,6.6,9.3,,9.6,,,4.3,4.3,2.1
XEL4020,XEL4020-122,0,20.0,0.01775,0.0195,,59.0,3.3,5.789,8.3,,9.0,,,4.3,4.3,2.1
XEL4020,XEL4020-152,0,20.0,0.02145,0.0236,,54.0,3.4877,5.8,8.4,,7.5,,,4.3,4.3,2.1
XEL4020,XEL4020-201,0,20.0,0.00304,0.00335,,180.0,8.5,14.4,20.8266,,17.2,,,4.3,4.3,2.1
XEL4020,XEL4020-222,0,20.0,0.0352,0.0387,,41.0,2.6964,4.5592,6.552,,5.5,,,4.3,4.3,2.1
XEL4020,XEL4020-331,0,20.0,0.00518,0.0057,,124.0,6.6819,10.89,15.1963,,15.4,,,4.3,4.3,2.1
XEL4020,XEL4020-561,0,20.0,0.008,0.0088,,90.0,5.5,8.9,12.5922,,13.8,,,4.3,4.3,2.1
XEL4020,XEL4020-821,0,20.0,0.0118,0.013,,69.0,4.1,7.0,10.0,,11.5,,,4.3,4.3,2.1
XEL4030,XEL4030-101,0,20.0,0.0015,0.0018,,240.0,10.3,20.4,29.0,,25.8,,,4.3,4.3,3.2
XEL4030,XEL4030-102,0,20.0,0.00889,0.00978,,65.0,4.3,6.7,9.1,,10.7,,,4.3,4.3,3.1
XEL4030,XEL4030-122,0,20.0,0.0104,0.0115,,60.0,4.5967,7.17,9.7592,,9.8,,,4.3,4.3,3.1
XEL4030,XEL4030-152,0,20.0,0.0151,0.0166,,58.0,3.4812,5.3765,7.2786,,8.1,,,4.3,4.3,3.1
XEL4030,XEL4030-201,0,20.0,0.00215,0.0024,,155.0,10.9,16.7,23.0,,21.6,,,4.3,4.3,3.2
XEL4030,XEL4030-222,0,20.0,0.0201,0.0221,,40.0,2.8731,4.497,6.1,,7.8,,,4.3,4.3,3.1
XEL4030,XEL4030-301,0,20.0,0.0028,0.0031,,115.0,9.3,14.26,18.99,,18.9,,,4.3,4.3,3.2
XEL4030,XEL4030-332,0,20.0,0.0261,0.0286,,35.0,2.7,4.3678,6.0544,,6.6,,,4.3,4.3,3.1
XEL4030,XEL4030-471,0,20.0,0.0041,0.0046,,95.0,7.5625,11.7,15.9,,15.6,,,4.3,4.3,3.1
XEL4030,XEL4030-472,0,20.0,0.04,0.0441,,30.0,2.2,3.6,5.0521,,5.1,,,4.3,4.3,3.1
XEL4030,XEL4030-641,0,20.0,0.0053,0.0059,,80.0,6.4717,10.16,13.9,,13.7,,,4.3,4.3,3.1
XEL4030,XEL4030-682,0,20.0,0.0674,0.0741,,20.0,1.7565,2.8606,3.9726,,3.9,,,4.3,4.3,3.1
XEL4030,XEL4030-901,0,20.0,0.008,0.0088,,68.0,5.265,8.256,11.1957,,11.2,,,4.3,4.3,3.1
XEL5020,XEL5020-101,0,20.0,0.0019,0.0022,,209.0,16.87,29.5,43.0,,25.0,,,5.68,5.48,2.2
XEL5020,XEL5020-102,0,20.0,0.0126,0.0145,,53.0,5.4,9.3533,13.4567,,9.6,,,5.68,5.48,2.1
XEL5020,XEL5020-221,0,20.0,0.0035,0.00405,,129.0,12.8,21.0,30.5333,,21.0,,,5.68,5.48,2.1
XEL5020,XEL5020-381,0,20.0,0.0048,0.0055,,89.0,8.9,16.3867,24.5,,15.0,,,5.68,5.48,2.1
XEL5020,XEL5020-681,0,20.0,0.0089,0.01025,,65.0,7.495,12.3933,17.785,,12.0,,,5.68,5.48,2.1
XEL5020,XEL5020-901,0,20.0,0.0109,0.01253,,57.0,6.0933,10.3867,15.3,,10.0,,,5.68,5.48,2.1
XEL5030,XEL5030-102,0,20.0,0.007,0.0084,,51.0,7.6,12.58,17.6,,15.4,,,5.68,5.48,3.1
XEL5030,XEL5030-122,0,20.0,0.0088,0.0105,,49.0,6.5633,11.196,16.0,,14.4,,,5.68,5.48,3.1
XEL5030,XEL5030-131,0,20.0,0.00153,0.00183,,187.0,17.98,31.0,48.0,,35.0,,,5.68,5.48,3.2
XEL5030,XEL5030-152,0,20.0,0.0099,0.0119,,45.0,6.3811,10.9,15.7658,,12.2,,,5.68,5.48,3.1
XEL5030,XEL5030-222,0,20.0,0.0132,0.0145,,36.0,4.8788,7.892,11.0,,9.7,,,5.68,5.48,3.1
XEL5030,XEL5030-261,0,20.0,0.00216,0.0026,,117.0,12.97,23.0,33.0,,30.5,,,5.68,5.48,3.2
XEL5030,XEL5030-332,0,20.0,0.0212,0.0233,,28.0,3.8,6.2629,8.9,,8.1,,,5.68,5.48,3.1
XEL5030,XEL5030-421,0,20.0,0.003,0.0036,,84.0,10.8573,17.5,25.0,,25.0,,,5.68,5.48,3.2
XEL5030,XEL5030-472,0,20.0,0.036,0.04,,23.0,3.1508,5.0,7.0,,5.9,,,5.68,5.48,3.1
XEL5030,XEL5030-601,0,20.0,0.00444,0.00533,,64.0,9.866,16.1,23.0,,21.4,,,5.68,5.48,3.2
XEL5050,XEL5050-103,0,20.0,0.0409,0.045,,15.0,2.4829,3.9,5.3,,4.9,,,5.68,5.48,5.1
XEL5050,XEL5050-122,0,20.0,0.0054,0.00648,,51.0,8.0,12.0849,16.4,,17.3,,,5.68,5.48,5.3
XEL5050,XEL5050-141,0,20.0,0.00148,0.00178,,189.0,18.99,30.0,42.7752,,35.1,,,5.68,5.48,5.3
XEL5050,XEL5050-153,0,20.0,0.0697,0.0767,,13.0,2.0,3.0636,4.2,,3.9,,,5.68,5.48,5.1
XEL5050,XEL5050-182,0,20.0,0.00778,0.00934,,43.0,6.6653,10.1721,13.7573,,14.4,,,5.68,5.48,5.2
XEL5050,XEL5050-222,0,20.0,0.01036,0.01243,,38.0,5.0704,7.5745,10.2,,12.1,,,5.68,5.48,5.2
XEL5050,XEL5050-223,0,20.0,0.0906,0.09965,,11.0,1.8587,2.9,3.9,,3.4,,,5.68,5.48,5.1
XEL5050,XEL5050-281,0,20.0,0.0022,0.00264,,117.0,14.1,22.0,30.6028,,30.1,,,5.68,5.48,5.3
XEL5050,XEL5050-332,0,20.0,0.0133,0.0146,,31.0,4.4695,6.8,9.0873,,10.6,,,5.68,5.48,5.1
XEL5050,XEL5050-471,0,20.0,0.003,0.0036,,78.0,10.8645,16.8554,23.0,,26.0,,,5.68,5.48,5.3
